Wall time,Step,Value
1556618200.6815052,0,66.52823638916016
1556618210.5058105,1,73.58804321289062
1556618220.4610074,2,71.92691040039062
1556618231.1011846,3,71.34551239013672
1556618241.653074,4,75.1661148071289
1556618252.019178,5,73.00664520263672
1556618262.5074809,6,75.08305358886719
1556618273.0373561,7,78.98670959472656
1556618282.9462724,8,78.98670959472656
1556618292.8641267,9,77.90697479248047
1556618302.8035953,10,79.23587799072266
1556618312.8467045,11,78.07308959960938
1556618322.828787,12,77.49169158935547
1556618333.2811842,13,75.08305358886719
1556618343.3033385,14,80.73089599609375
1556618353.2332947,15,78.57142639160156
1556618363.8305337,16,78.48837280273438
1556618373.8012557,17,78.73754119873047
1556618383.7862175,18,80.06644439697266
1556618393.7730217,19,79.98339080810547
1556618403.883651,20,79.65116119384766
1556618414.4504483,21,79.73422241210938
1556618424.555558,22,79.48504638671875
1556618434.3583605,23,78.57142639160156
1556618444.311369,24,80.14949798583984
1556618454.7532501,25,77.90697479248047
1556618465.0691092,26,80.31561279296875
1556618474.8331463,27,82.30896759033203
1556618484.764577,28,79.73422241210938
1556618494.5616453,29,77.99003601074219
1556618504.5614204,30,79.56810760498047
1556618514.3546407,31,81.31229400634766
1556618524.3537965,32,82.22591400146484
1556618534.7607934,33,82.30896759033203
1556618544.716548,34,82.55813598632812
1556618554.656671,35,81.31229400634766
1556618565.48134,36,81.64451599121094
1556618575.4485142,37,82.22591400146484
1556618585.3792167,38,81.64451599121094
1556618595.3907201,39,82.72425079345703
1556618605.2105417,40,80.73089599609375
1556618615.2969048,41,82.47508239746094
1556618625.4065285,42,82.39202880859375
1556618635.410897,43,81.64451599121094
1556618645.3929276,44,82.89036560058594
1556618655.3168697,45,82.47508239746094
1556618665.223729,46,82.14286041259766
1556618675.3793707,47,81.56146240234375
1556618685.411309,48,81.31229400634766
1556618695.2034345,49,82.97341918945312
1556618705.1345727,50,83.22258758544922
1556618715.1118836,51,83.22259521484375
1556618724.8756762,52,81.89368438720703
1556618734.8549495,53,81.81063079833984
1556618744.6852965,54,81.06312561035156
1556618754.957866,55,80.64784240722656
1556618764.8998342,56,82.55813598632812
1556618774.628427,57,82.30896759033203
1556618785.3985252,58,82.30896759033203
1556618795.3960097,59,83.38870239257812
1556618805.3952427,60,81.64451599121094
1556618815.5172782,61,82.72425079345703
1556618825.435818,62,83.30564880371094
1556618835.1858323,63,82.89036560058594
1556618845.120307,64,82.55813598632812
1556618855.1217823,65,82.47508239746094
1556618864.9843009,66,83.63787078857422
1556618875.042759,67,83.22258758544922
1556618884.9841807,68,82.89036560058594
1556618895.0311627,69,81.56146240234375
1556618904.90364,70,82.89036560058594
1556618914.9508994,71,83.55481719970703
1556618924.7688959,72,83.55481719970703
1556618934.5443006,73,84.21926879882812
1556618944.615917,74,84.46843719482422
1556618954.610454,75,83.13953399658203
1556618964.1862328,76,84.38538360595703
1556618974.1338174,77,83.80398559570312
1556618984.1343067,78,84.05315399169922
1556618994.0758524,79,83.63787078857422
1556619004.0406482,80,83.97010040283203
1556619013.973491,81,83.22259521484375
1556619024.0568783,82,84.13621520996094
1556619033.892563,83,84.46843719482422
1556619043.9644818,84,82.47508239746094
1556619053.8659625,85,82.72425079345703
1556619063.798458,86,84.05315399169922
1556619073.880091,87,83.38870239257812
1556619083.7012296,88,83.63787078857422
1556619093.6800745,89,83.38870239257812
1556619103.6281116,90,83.88703918457031
1556619113.531756,91,85.04983520507812
1556619123.3095908,92,82.39202880859375
1556619133.1436298,93,83.55481719970703
1556619143.1295414,94,83.05648040771484
1556619153.1504152,95,83.55481719970703
1556619163.0491645,96,83.88704681396484
1556619172.9337254,97,83.30564880371094
1556619182.9157488,98,83.38870239257812
1556619192.7401717,99,83.63787078857422
