Wall time,Step,Value
1556621275.1710744,0,71.42857360839844
1556621284.8953357,1,78.90365600585938
1556621294.64908,2,82.14286041259766
1556621305.2875364,3,80.56478118896484
1556621315.3310423,4,83.63787078857422
1556621325.3751123,5,84.38538360595703
1556621336.036635,6,86.4617919921875
1556621346.7759848,7,88.45514678955078
1556621357.0249963,8,87.20930480957031
1556621367.079864,9,85.54817199707031
1556621376.9836745,10,87.79069519042969
1556621387.4250205,11,91.36212921142578
1556621397.195113,12,89.95016479492188
1556621407.2857168,13,89.11959838867188
1556621417.1451368,14,91.52823638916016
1556621427.2224712,15,89.03654479980469
1556621437.1011386,16,92.60797119140625
1556621446.86629,17,91.52823638916016
1556621456.8922913,18,92.19268798828125
1556621466.7177575,19,92.85713958740234
1556621476.6959167,20,92.02658081054688
1556621486.5479698,21,90.61461639404297
1556621496.4911327,22,92.77408599853516
1556621506.341566,23,93.43853759765625
1556621516.2775953,24,94.35215759277344
1556621526.2482502,25,94.76744079589844
1556621536.2860675,26,93.35548400878906
1556621546.170944,27,94.85050201416016
1556621556.0250442,28,93.77076721191406
1556621565.8843281,29,94.68438720703125
1556621575.686876,30,96.42857360839844
1556621585.6471434,31,95.84717559814453
1556621595.458639,32,95.59800720214844
1556621605.3163738,33,96.67774200439453
1556621615.1332679,34,97.00996398925781
1556621625.6415715,35,97.50830841064453
1556621635.661696,36,96.76079559326172
1556621646.3679562,37,97.84053039550781
1556621656.4145348,38,97.34219360351562
1556621666.5225732,39,97.42524719238281
1556621676.6425824,40,97.17607879638672
1556621686.6217406,41,97.84053039550781
1556621696.4665115,42,97.17607879638672
1556621706.3768637,43,97.50830841064453
1556621716.3344686,44,98.17276000976562
1556621726.2856364,45,98.0896987915039
1556621736.0740473,46,97.75747680664062
1556621746.013139,47,98.17276000976562
1556621755.9039316,48,97.75747680664062
1556621765.9525616,49,98.00664520263672
1556621775.9060876,50,98.42192840576172
1556621785.8483925,51,97.84053039550781
1556621795.7671993,52,98.754150390625
1556621805.877602,53,97.50830841064453
1556621815.8491094,54,97.00996398925781
1556621825.8667798,55,98.3388671875
1556621835.8361094,56,98.25581359863281
1556621845.9323254,57,98.17276000976562
1556621855.8485048,58,97.84053039550781
1556621865.6876,59,98.3388671875
1556621875.6856892,60,98.17276000976562
1556621885.5755847,61,97.92359161376953
1556621895.5345247,62,98.25581359863281
1556621905.495407,63,98.42192840576172
1556621915.4354613,64,98.25581359863281
1556621925.5224469,65,98.0896987915039
1556621935.5691752,66,97.84053039550781
1556621945.466373,67,97.92359161376953
1556621955.203047,68,98.5049819946289
1556621965.3225207,69,98.67109680175781
1556621975.1331532,70,98.5049819946289
1556621984.9803813,71,97.92359161376953
1556621994.7925067,72,98.42192840576172
1556622004.6327775,73,98.3388671875
1556622014.4553876,74,98.00664520263672
1556622024.4167564,75,98.9202651977539
1556622034.4851284,76,99.0033187866211
1556622044.3341513,77,98.25581359863281
1556622054.182131,78,97.92359161376953
1556622064.0546567,79,98.5049819946289
1556622073.9075043,80,98.25581359863281
1556622083.9597707,81,98.67109680175781
1556622093.8176794,82,98.17276000976562
1556622103.640264,83,98.3388671875
1556622113.41392,84,98.58804321289062
1556622123.4046023,85,97.75747680664062
1556622133.6065784,86,97.84053039550781
1556622143.5632179,87,98.42192840576172
1556622153.5811443,88,98.754150390625
1556622163.634699,89,98.9202651977539
1556622173.5312588,90,98.5049819946289
1556622183.5417383,91,98.5049819946289
1556622193.3522518,92,98.83721160888672
1556622203.3194225,93,97.92359161376953
1556622213.3483157,94,98.3388671875
1556622223.2683437,95,97.59136199951172
1556622233.2938428,96,98.42192840576172
1556622243.1166496,97,98.83721160888672
1556622253.2539601,98,98.3388671875
1556622263.2370892,99,98.3388671875
